estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
RandomForest,{'n_estimators': 100},recursive_elimination,0.1452513966480447,0.3333333333333333,0.20233463035019458,0.5099043715846995,0.3621908127208481
SupportVectorMachine,{'C': 100},recursive_elimination,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.2247191011235955,0.2564102564102564,0.2395209580838323,0.5575084068936528,0.22438162544169613
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.1452513966480447,0.3333333333333333,0.20233463035019458,0.5099043715846995,0.3621908127208481
LogisticRegression,{'C': 0.0001},recursive_elimination,0.14054054054054055,0.3333333333333333,0.19771863117870722,0.5037568306010929,0.37279151943462896
DecisionTree,{'criterion': 'gini'},all,0.20689655172413793,0.3076923076923077,0.24742268041237114,0.5595838587641867,0.2579505300353357
DecisionTree,{'criterion': 'entropy'},all,0.20689655172413793,0.3076923076923077,0.24742268041237114,0.5595838587641867,0.2579505300353357
SupportVectorMachine,{'C': 100},all,0.20689655172413793,0.3076923076923077,0.24742268041237114,0.5595838587641867,0.2579505300353357
SupportVectorMachine,{'C': 0.1},all,0.22988505747126436,0.2564102564102564,0.2424242424242424,0.5595575872215216,0.22084805653710246
BernoulliNaiveBayes,{},all,0.14444444444444443,0.3333333333333333,0.20155038759689922,0.508879781420765,0.36395759717314485
LogisticRegression,{'C': 0.0001},all,0.143646408839779,0.3333333333333333,0.20077220077220076,0.5078551912568305,0.3657243816254417
RandomForest,{'n_estimators': 100},all,0.20512820512820512,0.3076923076923077,0.2461538461538462,0.5585592686002522,0.2597173144876325
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.20689655172413793,0.3076923076923077,0.24742268041237114,0.5595838587641867,0.2579505300353357
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.20512820512820512,0.3076923076923077,0.2461538461538462,0.5585592686002522,0.2597173144876325
RandomForest,{'n_estimators': 10},all,0.15296803652968036,0.8589743589743589,0.2596899224806202,0.5493642286675073,0.6749116607773852
