estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
DecisionTree,{'criterion': 'gini'},mutual_info_classif_20p,0.22857142857142856,0.36036036036036034,0.27972027972027974,0.5892098297758674,0.24150058616647127
DecisionTree,{'criterion': 'entropy'},mutual_info_classif_20p,0.22857142857142856,0.36036036036036034,0.27972027972027974,0.5892098297758674,0.24150058616647127
RandomForest,{'n_estimators': 10},mutual_info_classif_20p,0.22988505747126436,0.36036036036036034,0.2807017543859649,0.5898836842233068,0.2403282532239156
RandomForest,{'n_estimators': 100},mutual_info_classif_20p,0.22988505747126436,0.36036036036036034,0.2807017543859649,0.5898836842233068,0.2403282532239156
LogisticRegression,{'C': 0.0001},mutual_info_classif_50p,0.13607188703465983,0.954954954954955,0.23820224719101124,0.5239734343507928,0.794841735052755
K-NearestNeighbor,{},mutual_info_classif_50p,0.1111111111111111,0.08108108108108109,0.09375,0.49202302032490713,0.20398593200468934
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.4,0.036036036036036036,0.06611570247933883,0.5139748913333819,0.1324736225087925
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",mutual_info_classif_50p,0.4,0.036036036036036036,0.06611570247933883,0.5139748913333819,0.1324736225087925
QuadraticDiscriminantAnalysis,{},mutual_info_classif_50p,0.0,0.0,0.0,0.5,0.13012895662368112
RandomForest,{'n_estimators': 10},mutual_info_classif_50p,0.5,0.036036036036036036,0.06722689075630252,0.5153226002282607,0.13012895662368112
RandomForest,{'n_estimators': 100},mutual_info_classif_50p,0.4,0.036036036036036036,0.06611570247933883,0.5139748913333819,0.1324736225087925
SupportVectorMachine,{'C': 100},mutual_info_classif_50p,0.4,0.036036036036036036,0.06611570247933883,0.5139748913333819,0.1324736225087925
LinearDiscriminantAnalysis,{},mutual_info_classif_50p,0.4,0.036036036036036036,0.06611570247933883,0.5139748913333819,0.1324736225087925
DecisionTree,{'criterion': 'gini'},mutual_info_classif_50p,0.4,0.036036036036036036,0.06611570247933883,0.5139748913333819,0.1324736225087925
LinearDiscriminantAnalysis,{},f_classif_20,0.24166666666666667,0.26126126126126126,0.2510822510822511,0.5693098759136496,0.20281359906213364
LogisticRegression,{'C': 1.0},f_classif_20,0.24166666666666667,0.26126126126126126,0.2510822510822511,0.5693098759136496,0.20281359906213364
