estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
SupportVectorMachine,{'C': 0.1},recursive_elimination,0.057589469354175235,0.8484848484848485,0.1078582434514638,0.6022013784172908,0.6222461042450296
LinearDiscriminantAnalysis,{},recursive_elimination,0.057015770319450064,0.8545454545454545,0.10689916603487491,0.599468397781583,0.6329930145083289
LogisticRegression,{'C': 10000.0},recursive_elimination,0.05694668820678514,0.8545454545454545,0.1067777357061719,0.5990466940987043,0.6337990327780763
SupportVectorMachine,{'C': 100},all,0.057494866529774126,0.8484848484848485,0.10769230769230768,0.601639106840119,0.6233207952713595
RandomForest,{'n_estimators': 100},all,0.05735354362965998,0.8484848484848485,0.10744435917114352,0.6007956994743613,0.6249328318108544
RandomForest,{'n_estimators': 10},all,0.057283142389525366,0.8484848484848485,0.10732081257186661,0.6003739957914824,0.6257388500806018
DecisionTree,{'criterion': 'gini'},all,0.057283142389525366,0.8484848484848485,0.10732081257186661,0.6003739957914824,0.6257388500806018
DecisionTree,{'criterion': 'entropy'},all,0.057283142389525366,0.8484848484848485,0.10732081257186661,0.6003739957914824,0.6257388500806018
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.057494866529774126,0.8484848484848485,0.10769230769230768,0.601639106840119,0.6233207952713595
SupportVectorMachine,{'C': 0.1},all,0.058120362737015666,0.8545454545454545,0.10883828637591664,0.6060750888133514,0.6203653949489522
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.05743801652892562,0.8424242424242424,0.10754352030947775,0.600576754329917,0.6198280494357872
LogisticRegression,{'C': 10000.0},all,0.05731707317073171,0.8545454545454545,0.10742857142857143,0.6012957804073913,0.6295002686727565
LinearDiscriminantAnalysis,{},all,0.05731707317073171,0.8545454545454545,0.10742857142857143,0.6012957804073913,0.6295002686727565
