estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
LinearDiscriminantAnalysis,{},f_classif_50,0.24013528748590757,0.28286852589641437,0.2597560975609756,0.5402330617470059,0.2973303943179035
LogisticRegression,{'C': 10000.0},f_classif_50,0.24013528748590757,0.28286852589641437,0.2597560975609756,0.5402330617470059,0.2973303943179035
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.23959505061867267,0.28286852589641437,0.25943970767356883,0.5399327614467057,0.29782023022287535
LogisticRegression,{'C': 1.0},f_classif_50,0.24013528748590757,0.28286852589641437,0.2597560975609756,0.5402330617470059,0.2973303943179035
RandomForest,{'n_estimators': 10},f_classif_50,0.24204545454545454,0.28286852589641437,0.26086956521739135,0.541284112798057,0.2956159686505021
RandomForest,{'n_estimators': 100},f_classif_50,0.24204545454545454,0.28286852589641437,0.26086956521739135,0.541284112798057,0.2956159686505021
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.24040632054176073,0.28286852589641437,0.25991458206223306,0.5403832118971561,0.2970854763654176
DecisionTree,{'criterion': 'gini'},f_classif_50,0.2377142857142857,0.27622841965471445,0.2555282555282555,0.5379640596772071,0.29684055841293167
DecisionTree,{'criterion': 'entropy'},f_classif_50,0.2377142857142857,0.27622841965471445,0.2555282555282555,0.5379640596772071,0.29684055841293167
RandomForest,{'n_estimators': 100},recursive_elimination,0.2369047619047619,0.2642762284196547,0.2498430634023854,0.5358918679635812,0.29267695322067105
SupportVectorMachine,{'C': 100},recursive_elimination,0.23792697290930506,0.2682602921646746,0.25218476903870163,0.5369829989351902,0.2934117070781288
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.23444976076555024,0.2602921646746348,0.24669603524229072,0.5340499862412214,0.2931667891256429
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.2350835322195704,0.26162018592297476,0.24764299182903832,0.5345638467152412,0.2931667891256429
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.2369047619047619,0.2642762284196547,0.2498430634023854,0.5358918679635812,0.29267695322067105
RandomForest,{'n_estimators': 10},recursive_elimination,0.23842592592592593,0.2735723771580345,0.25479282622139765,0.5379873897802184,0.29512613274553023
SupportVectorMachine,{'C': 0.1},recursive_elimination,0.24169530355097366,0.28021248339973437,0.25953259532595324,0.5407068423004677,0.29488121479304436
LogisticRegression,{'C': 1.0},recursive_elimination,0.22344322344322345,0.24302788844621515,0.23282442748091603,0.526018448727612,0.29537105069801617
BernoulliNaiveBayes,{},recursive_elimination,0.24437927663734116,0.33200531208499334,0.28153153153153154,0.5499365899764306,0.31251530737203037
LogisticRegression,{'C': 10000.0},recursive_elimination,0.22317073170731708,0.24302788844621515,0.23267641449459633,0.525868298577462,0.2956159686505021
RandomForest,{'n_estimators': 100},all,0.24046242774566473,0.27622841965471445,0.25710754017305315,0.5394655611787086,0.2943913788880725
RandomForest,{'n_estimators': 10},all,0.23925667828106853,0.2735723771580345,0.255266418835192,0.5384378402306689,0.2943913788880725
SupportVectorMachine,{'C': 100},all,0.2403282532239156,0.27224435590969454,0.25529265255292655,0.53882488065755,0.292921871173157
DecisionTree,{'criterion': 'gini'},all,0.2403282532239156,0.27224435590969454,0.25529265255292655,0.53882488065755,0.292921871173157
DecisionTree,{'criterion': 'entropy'},all,0.24061032863849766,0.27224435590969454,0.25545171339563866,0.5389750308077002,0.29267695322067105
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.2390300230946882,0.2749003984063745,0.2557134033353922,0.5385012502542382,0.29512613274553023
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.23990772779700115,0.27622841965471445,0.2567901234567901,0.5391652608784083,0.29488121479304436
SupportVectorMachine,{'C': 0.1},all,0.238204833141542,0.2749003984063745,0.25524044389642414,0.5380507998037879,0.295860886602988
LinearDiscriminantAnalysis,{},all,0.22556390977443608,0.23904382470119523,0.23210831721470018,0.5267291195578049,0.2916972814107274
LogisticRegression,{'C': 10000.0},all,0.22556390977443608,0.23904382470119523,0.23210831721470018,0.5267291195578049,0.2916972814107274
