estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_20,0.3080357142857143,0.5098522167487685,0.38404452690166974,0.686402677781988,0.17478283758883917
RandomForest,{'n_estimators': 100},f_classif_20,0.3080357142857143,0.5098522167487685,0.38404452690166974,0.686402677781988,0.17478283758883917
SupportVectorMachine,{'C': 100},f_classif_20,0.3080357142857143,0.5098522167487685,0.38404452690166974,0.686402677781988,0.17478283758883917
DecisionTree,{'criterion': 'gini'},f_classif_20,0.3080357142857143,0.5098522167487685,0.38404452690166974,0.686402677781988,0.17478283758883917
DecisionTree,{'criterion': 'entropy'},f_classif_20,0.3080357142857143,0.5098522167487685,0.38404452690166974,0.686402677781988,0.17478283758883917
SupportVectorMachine,{'C': 0.1},f_classif_20,0.31008902077151335,0.5147783251231527,0.387037037037037,0.6888657319691801,0.1742563832587523
RandomForest,{'n_estimators': 10},f_classif_20,0.3080357142857143,0.5098522167487685,0.38404452690166974,0.686402677781988,0.17478283758883917
QuadraticDiscriminantAnalysis,{},f_classif_20,0.31259720062208396,0.49507389162561577,0.38322211630123926,0.6824028461959497,0.1703079757831008
LinearDiscriminantAnalysis,{},f_classif_20,0.3130699088145897,0.5073891625615764,0.38721804511278196,0.6870868595006527,0.17162411160831798
BernoulliNaiveBayes,{},f_classif_20,0.3160377358490566,0.49507389162561577,0.3857965451055662,0.6834343817102437,0.16846538562779678
LogisticRegression,{'C': 0.0001},f_classif_50,0.30158730158730157,0.5147783251231527,0.38034576888080074,0.6860658498589532,0.17925769939457753
BernoulliNaiveBayes,{},f_classif_50,0.3008595988538682,0.5172413793103449,0.3804347826086957,0.6867079280872385,0.18004738088970781
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.13943268078306031,0.8596059113300493,0.23994499828119628,0.6123847416950865,0.5819952619110292
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",f_classif_50,0.31164901664145234,0.5073891625615764,0.38612933458294285,0.6866447728516695,0.1724137931034483
SupportVectorMachine,{'C': 100},f_classif_50,0.13936724068882658,0.8571428571428571,0.23975198070961073,0.6118900256831291,0.5809423532508555
RandomForest,{'n_estimators': 100},f_classif_50,0.13936724068882658,0.8571428571428571,0.23975198070961073,0.6118900256831291,0.5809423532508555
DecisionTree,{'criterion': 'gini'},f_classif_50,0.13936724068882658,0.8571428571428571,0.23975198070961073,0.6118900256831291,0.5809423532508555
DecisionTree,{'criterion': 'entropy'},f_classif_50,0.13936724068882658,0.8571428571428571,0.23975198070961073,0.6118900256831291,0.5809423532508555
RandomForest,{'n_estimators': 10},f_classif_50,0.13971176941553243,0.8596059113300493,0.2403581267217631,0.6131215527767252,0.5806791260858121
SupportVectorMachine,{'C': 0.1},f_classif_50,0.3108108108108108,0.5098522167487685,0.38619402985074625,0.6872868510799546,0.17320347459857857
BernoulliNaiveBayes,{},recursive_elimination,0.3083832335329341,0.5073891625615764,0.3836126629422719,0.6856132373373753,0.1742563832587523
LogisticRegression,{'C': 0.0001},recursive_elimination,0.3011527377521614,0.5147783251231527,0.38,0.6859184876426255,0.17952092655962096
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.29941860465116277,0.5073891625615764,0.376599634369287,0.6826659930108206,0.17952092655962096
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.13996763754045308,0.8522167487684729,0.24044475330090342,0.6128163024714748,0.5754145827849434
SupportVectorMachine,{'C': 0.1},recursive_elimination,0.30158730158730157,0.5147783251231527,0.38034576888080074,0.6860658498589532,0.17925769939457753
RandomForest,{'n_estimators': 10},recursive_elimination,0.2962962962962963,0.5123152709359606,0.3754512635379061,0.6833607006020799,0.18215319821005527
SupportVectorMachine,{'C': 100},recursive_elimination,0.29645390070921984,0.5147783251231527,0.37623762376237624,0.6842975032630204,0.18241642537509872
DecisionTree,{'criterion': 'gini'},recursive_elimination,0.2962962962962963,0.5123152709359606,0.3754512635379061,0.6833607006020799,0.18215319821005527
DecisionTree,{'criterion': 'entropy'},recursive_elimination,0.2962962962962963,0.5123152709359606,0.3754512635379061,0.6833607006020799,0.18215319821005527
RandomForest,{'n_estimators': 100},recursive_elimination,0.2962962962962963,0.5123152709359606,0.3754512635379061,0.6833607006020799,0.18215319821005527
BernoulliNaiveBayes,{},all,0.30700447093889716,0.5073891625615764,0.38254410399257194,0.6851711506883922,0.1750460647538826
LogisticRegression,{'C': 0.0001},all,0.2980225988700565,0.5197044334975369,0.37881508078994613,0.6866131952338849,0.18215319821005527
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.13996763754045308,0.8522167487684729,0.24044475330090342,0.6128163024714748,0.5754145827849434
SupportVectorMachine,{'C': 0.1},all,0.30028735632183906,0.5147783251231527,0.3793103448275862,0.68562376320997,0.18004738088970781
SupportVectorMachine,{'C': 100},all,0.2985714285714286,0.5147783251231527,0.3779385171790235,0.6850343143446591,0.18110028954988155
DecisionTree,{'criterion': 'gini'},all,0.2985714285714286,0.5147783251231527,0.3779385171790235,0.6850343143446591,0.18110028954988155
DecisionTree,{'criterion': 'entropy'},all,0.2985714285714286,0.5147783251231527,0.3779385171790235,0.6850343143446591,0.18110028954988155
RandomForest,{'n_estimators': 10},all,0.29756795422031473,0.5123152709359606,0.37647058823529417,0.6838027872510631,0.18136351671492498
LinearDiscriminantAnalysis,{},all,0.3058470764617691,0.5024630541871922,0.38024231127679403,0.6830028209338554,0.1750460647538826
LogisticRegression,{'C': 1.0},all,0.30678466076696165,0.5123152709359606,0.3837638376383764,0.6868973937939455,0.1758357462490129
