estimator,configuration,feature_selection,precision,recall,f1-measure,auc-roc,brier score
RandomForest,{'n_estimators': 10},recursive_elimination,0.19487783338239623,0.7662037037037037,0.3107251818821873,0.5396814600889186,0.6060668592653735
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",recursive_elimination,0.19604421175101802,0.7800925925925926,0.3133426313342631,0.5429845182952917,0.6095749071399093
LogisticRegression,{'C': 10000.0},recursive_elimination,0.19009154550350027,0.8171296296296297,0.308431629532547,0.5308651663969344,0.6533223276929426
LogisticRegression,{'C': 1.0},recursive_elimination,0.19004037685060565,0.8171296296296297,0.3083642716750382,0.5307396013542423,0.6535286834502683
RandomForest,{'n_estimators': 100},all,0.18746763335059555,0.8379629629629629,0.30639018197206946,0.5249583775136261,0.6764341725134131
SupportVectorMachine,{'C': 100},all,0.18741910432306497,0.8379629629629629,0.30632536492489953,0.5248328124709339,0.6766405282707387
DecisionTree,{'criterion': 'gini'},all,0.1876133713397253,0.8379629629629629,0.3065847977980097,0.5253350726417024,0.6758151052414363
DecisionTree,{'criterion': 'entropy'},all,0.1876133713397253,0.8379629629629629,0.3065847977980097,0.5253350726417024,0.6758151052414363
RandomForest,{'n_estimators': 10},all,0.1873706004140787,0.8379629629629629,0.3062605752961083,0.5247072474282418,0.6768468840280644
MultilayerPerceptron,"{'activation': 'tanh', 'hidden_layer_sizes': (17, 8, 17)}",all,0.18658280922431866,0.8240740740740741,0.3042735042735043,0.5222831445207136,0.6718943458522493
MultilayerPerceptron,"{'activation': 'relu', 'hidden_layer_sizes': (17, 8, 17)}",all,0.19338647770888692,0.7581018518518519,0.3081627852270054,0.5360072292910691,0.6068922822946761
SupportVectorMachine,{'C': 0.1},all,0.19385685308606201,0.7743055555555556,0.3100811123986095,0.5378308290083151,0.6143210895583987
LogisticRegression,{'C': 0.0001},all,0.18771331058020477,0.8275462962962963,0.30601326770811044,0.5252749060587458,0.6692117210070161
LogisticRegression,{'C': 1.0},all,0.1911514463981849,0.7800925925925926,0.3070615034168565,0.5319347945383857,0.6277342137845646
